timestamp,pct_counted,candidate,projected_votes,votes_counted
2026-04-18 13:30,0.93788,VOTOS EN BLANCO,2370307,2199321
2026-04-18 13:30,0.93788,ROBERTO HELBERT SANCHEZ PALOMINO,2015124,1891836
2026-04-18 13:30,0.93788,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,1997287,1878212
2026-04-18 13:30,0.93788,JORGE NIETO MONTESINOS,1842402,1743124
2026-04-18 13:30,0.93788,RICARDO PABLO BELMONT CASSINELLI,1701024,1601846
2026-04-18 13:30,0.93788,CARLOS GONSALO ALVAREZ LOAYZA,1329171,1242315
2026-04-18 13:30,0.93788,PABLO ALFONSO LOPEZ CHAU NAVA,1223179,1157839
2026-04-18 13:30,0.93788,VOTOS NULOS,1011395,945094
2026-04-18 13:30,0.93788,MARIA SOLEDAD PEREZ TELLO,572714,540523
2026-04-18 13:30,0.93788,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,562125,531825
2026-04-18 13:30,0.93788,LUIS FERNANDO OLIVERA VEGA,307874,291379
2026-04-18 13:30,0.93788,JOSE LEON LUNA GALVEZ,266638,249171
2026-04-18 13:30,0.93788,YONHY LESCANO ANCIETA,214682,204782
2026-04-18 13:30,0.93788,CESAR ACUÑA PERALTA,192426,178036
2026-04-18 13:30,0.93788,PITTER ENRIQUE VALDERRAMA PEÑA,161337,150911
2026-04-18 13:30,0.93788,GEORGE PATRICK FORSYTH SOMMER,153341,141315
2026-04-18 13:30,0.93788,MARIO ENRIQUE VIZCARRA CORNEJO,144384,134856
2026-04-18 13:30,0.93788,HERBERT CALLER GUTIERREZ,144345,135558
2026-04-18 13:30,0.93788,RONALD DARWIN ATENCIO SOTOMAYOR,140124,132508
2026-04-18 13:30,0.93788,ROSARIO DEL PILAR FERNANDEZ BAZAN,128326,118106
2026-04-18 13:30,0.93788,CHARLIE CARRASCO SALAZAR,119199,111939
2026-04-18 13:30,0.93788,VLADIMIR ROY CERRON ROJAS,100141,93892
2026-04-18 13:30,0.93788,MESIAS ANTONIO GUEVARA AMASIFUEN,82056,77216
2026-04-18 13:30,0.93788,ROBERTO ENRIQUE CHIABRA LEON,68005,63770
2026-04-18 13:30,0.93788,PAUL DAVIS JAIMES BLANCO,66184,62086
2026-04-18 13:30,0.93788,ALEX GONZALES CASTILLO,63970,59705
2026-04-18 13:30,0.93788,WOLFGANG MARIO GROZO COSTA,63869,59944
2026-04-18 13:30,0.93788,RAFAEL JORGE BELAUNDE LLOSA,40997,38343
2026-04-18 13:30,0.93788,JOSE DANIEL WILLIAMS ZAPATA,32793,30679
2026-04-18 13:30,0.93788,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,31624,29469
2026-04-18 13:30,0.93788,FIORELLA GIANNINA MOLINELLI ARISTONDO,27330,25495
2026-04-18 13:30,0.93788,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,23462,21822
2026-04-18 13:30,0.93788,ARMANDO JOAQUIN MASSE FERNANDEZ,21786,20357
2026-04-18 13:30,0.93788,ANTONIO ORTIZ VILLANO,17686,16392
2026-04-18 13:30,0.93788,WALTER GILMER CHIRINOS PURIZAGA,14686,13618
2026-04-18 13:30,0.93788,NAPOLEON BECERRA GARCIA,11647,10725
2026-04-18 13:30,0.93788,CARLOS ERNESTO JAICO CARRANZA,9988,9126
2026-04-18 19:30,0.937938,KEIKO SOFIA FUJIMORI HIGUCHI,2878654,2687502
2026-04-18 19:30,0.937938,VOTOS EN BLANCO,2370285,2199410
2026-04-18 19:30,0.937938,ROBERTO HELBERT SANCHEZ PALOMINO,2015121,1891885
2026-04-18 19:30,0.937938,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,1997281,1878352
2026-04-18 19:30,0.937938,JORGE NIETO MONTESINOS,1842362,1743237
2026-04-18 19:30,0.937938,RICARDO PABLO BELMONT CASSINELLI,1701031,1601986
2026-04-18 19:30,0.937938,CARLOS GONSALO ALVAREZ LOAYZA,1329182,1242400
2026-04-18 19:30,0.937938,PABLO ALFONSO LOPEZ CHAU NAVA,1223201,1157909
2026-04-18 19:30,0.937938,VOTOS NULOS,1011408,945156
2026-04-18 19:30,0.937938,MARIA SOLEDAD PEREZ TELLO,572696,540542
2026-04-18 19:30,0.937938,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,562111,531860
2026-04-18 19:30,0.937938,LUIS FERNANDO OLIVERA VEGA,307875,291391
2026-04-18 19:30,0.937938,JOSE LEON LUNA GALVEZ,266641,249189
2026-04-18 19:30,0.937938,YONHY LESCANO ANCIETA,214682,204787
2026-04-18 19:30,0.937938,CESAR ACUÑA PERALTA,192435,178049
2026-04-18 19:30,0.937938,PITTER ENRIQUE VALDERRAMA PEÑA,161338,150917
2026-04-18 19:30,0.937938,GEORGE PATRICK FORSYTH SOMMER,153342,141324
2026-04-18 19:30,0.937938,MARIO ENRIQUE VIZCARRA CORNEJO,144384,134862
2026-04-18 19:30,0.937938,HERBERT CALLER GUTIERREZ,144342,135566
2026-04-18 19:30,0.937938,RONALD DARWIN ATENCIO SOTOMAYOR,140127,132514
2026-04-18 19:30,0.937938,ROSARIO DEL PILAR FERNANDEZ BAZAN,128327,118108
2026-04-18 19:30,0.937938,CHARLIE CARRASCO SALAZAR,119199,111947
2026-04-18 19:30,0.937938,VLADIMIR ROY CERRON ROJAS,100146,93900
2026-04-18 19:30,0.937938,MESIAS ANTONIO GUEVARA AMASIFUEN,82057,77222
2026-04-18 19:30,0.937938,ROBERTO ENRIQUE CHIABRA LEON,68003,63772
2026-04-18 19:30,0.937938,PAUL DAVIS JAIMES BLANCO,66183,62089
2026-04-18 19:30,0.937938,ALEX GONZALES CASTILLO,63967,59707
2026-04-18 19:30,0.937938,WOLFGANG MARIO GROZO COSTA,63867,59947
2026-04-18 19:30,0.937938,RAFAEL JORGE BELAUNDE LLOSA,40998,38347
2026-04-18 19:30,0.937938,JOSE DANIEL WILLIAMS ZAPATA,32791,30679
2026-04-18 19:30,0.937938,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,31625,29471
2026-04-18 19:30,0.937938,FIORELLA GIANNINA MOLINELLI ARISTONDO,27336,25500
2026-04-18 19:30,0.937938,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,23461,21823
2026-04-18 19:30,0.937938,ARMANDO JOAQUIN MASSE FERNANDEZ,21787,20360
2026-04-18 19:30,0.937938,ANTONIO ORTIZ VILLANO,17686,16392
2026-04-18 19:30,0.937938,WALTER GILMER CHIRINOS PURIZAGA,14686,13619
2026-04-18 19:30,0.937938,NAPOLEON BECERRA GARCIA,11648,10726
2026-04-18 19:30,0.937938,CARLOS ERNESTO JAICO CARRANZA,9989,9129
2026-04-18 20:30,0.937961,KEIKO SOFIA FUJIMORI HIGUCHI,2878661,2687579
2026-04-18 20:30,0.937961,VOTOS EN BLANCO,2370271,2199454
2026-04-18 20:30,0.937961,ROBERTO HELBERT SANCHEZ PALOMINO,2015103,1891905
2026-04-18 20:30,0.937961,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,1997304,1878419
2026-04-18 20:30,0.937961,JORGE NIETO MONTESINOS,1842359,1743284
2026-04-18 20:30,0.937961,RICARDO PABLO BELMONT CASSINELLI,1701028,1602037
2026-04-18 20:30,0.937961,CARLOS GONSALO ALVAREZ LOAYZA,1329178,1242432
2026-04-18 20:30,0.937961,PABLO ALFONSO LOPEZ CHAU NAVA,1223200,1157929
2026-04-18 20:30,0.937961,VOTOS NULOS,1011398,945167
2026-04-18 20:30,0.937961,MARIA SOLEDAD PEREZ TELLO,572705,540562
2026-04-18 20:30,0.937961,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,562117,531880
2026-04-18 20:30,0.937961,LUIS FERNANDO OLIVERA VEGA,307874,291397
2026-04-18 20:30,0.937961,JOSE LEON LUNA GALVEZ,266643,249194
2026-04-18 20:30,0.937961,YONHY LESCANO ANCIETA,214681,204789
2026-04-18 20:30,0.937961,CESAR ACUÑA PERALTA,192432,178052
2026-04-18 20:30,0.937961,PITTER ENRIQUE VALDERRAMA PEÑA,161339,150918
2026-04-18 20:30,0.937961,GEORGE PATRICK FORSYTH SOMMER,153346,141330
2026-04-18 20:30,0.937961,MARIO ENRIQUE VIZCARRA CORNEJO,144378,134862
2026-04-18 20:30,0.937961,HERBERT CALLER GUTIERREZ,144343,135568
2026-04-18 20:30,0.937961,RONALD DARWIN ATENCIO SOTOMAYOR,140128,132516
2026-04-18 20:30,0.937961,ROSARIO DEL PILAR FERNANDEZ BAZAN,128325,118109
2026-04-18 20:30,0.937961,CHARLIE CARRASCO SALAZAR,119202,111952
2026-04-18 20:30,0.937961,VLADIMIR ROY CERRON ROJAS,100149,93902
2026-04-18 20:30,0.937961,MESIAS ANTONIO GUEVARA AMASIFUEN,82057,77224
2026-04-18 20:30,0.937961,ROBERTO ENRIQUE CHIABRA LEON,68003,63774
2026-04-18 20:30,0.937961,PAUL DAVIS JAIMES BLANCO,66182,62091
2026-04-18 20:30,0.937961,ALEX GONZALES CASTILLO,63966,59707
2026-04-18 20:30,0.937961,WOLFGANG MARIO GROZO COSTA,63868,59949
2026-04-18 20:30,0.937961,RAFAEL JORGE BELAUNDE LLOSA,40997,38347
2026-04-18 20:30,0.937961,JOSE DANIEL WILLIAMS ZAPATA,32791,30679
2026-04-18 20:30,0.937961,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,31624,29471
2026-04-18 20:30,0.937961,FIORELLA GIANNINA MOLINELLI ARISTONDO,27335,25502
2026-04-18 20:30,0.937961,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,23463,21823
2026-04-18 20:30,0.937961,ARMANDO JOAQUIN MASSE FERNANDEZ,21787,20360
2026-04-18 20:30,0.937961,ANTONIO ORTIZ VILLANO,17685,16392
2026-04-18 20:30,0.937961,WALTER GILMER CHIRINOS PURIZAGA,14685,13619
2026-04-18 20:30,0.937961,NAPOLEON BECERRA GARCIA,11647,10726
2026-04-18 20:30,0.937961,CARLOS ERNESTO JAICO CARRANZA,9989,9129
2026-04-18 21:30,0.937972,KEIKO SOFIA FUJIMORI HIGUCHI,2878681,2687621
2026-04-18 21:30,0.937972,VOTOS EN BLANCO,2370280,2199474
2026-04-18 21:30,0.937972,ROBERTO HELBERT SANCHEZ PALOMINO,2015101,1891906
2026-04-18 21:30,0.937972,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,1997292,1878493
2026-04-18 21:30,0.937972,JORGE NIETO MONTESINOS,1842342,1743316
2026-04-18 21:30,0.937972,RICARDO PABLO BELMONT CASSINELLI,1701029,1602041
2026-04-18 21:30,0.937972,CARLOS GONSALO ALVAREZ LOAYZA,1329180,1242445
2026-04-18 21:30,0.937972,PABLO ALFONSO LOPEZ CHAU NAVA,1223194,1157942
2026-04-18 21:30,0.937972,VOTOS NULOS,1011401,945172
2026-04-18 21:30,0.937972,MARIA SOLEDAD PEREZ TELLO,572695,540567
2026-04-18 21:30,0.937972,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,562114,531884
2026-04-18 21:30,0.937972,LUIS FERNANDO OLIVERA VEGA,307871,291397
2026-04-18 21:30,0.937972,JOSE LEON LUNA GALVEZ,266644,249195
2026-04-18 21:30,0.937972,YONHY LESCANO ANCIETA,214682,204789
2026-04-18 21:30,0.937972,CESAR ACUÑA PERALTA,192435,178052
2026-04-18 21:30,0.937972,PITTER ENRIQUE VALDERRAMA PEÑA,161344,150924
2026-04-18 21:30,0.937972,GEORGE PATRICK FORSYTH SOMMER,153347,141332
2026-04-18 21:30,0.937972,MARIO ENRIQUE VIZCARRA CORNEJO,144383,134863
2026-04-18 21:30,0.937972,HERBERT CALLER GUTIERREZ,144340,135568
2026-04-18 21:30,0.937972,RONALD DARWIN ATENCIO SOTOMAYOR,140128,132517
2026-04-18 21:30,0.937972,ROSARIO DEL PILAR FERNANDEZ BAZAN,128324,118109
2026-04-18 21:30,0.937972,CHARLIE CARRASCO SALAZAR,119202,111952
2026-04-18 21:30,0.937972,VLADIMIR ROY CERRON ROJAS,100147,93902
2026-04-18 21:30,0.937972,MESIAS ANTONIO GUEVARA AMASIFUEN,82060,77227
2026-04-18 21:30,0.937972,ROBERTO ENRIQUE CHIABRA LEON,68004,63776
2026-04-18 21:30,0.937972,PAUL DAVIS JAIMES BLANCO,66185,62094
2026-04-18 21:30,0.937972,ALEX GONZALES CASTILLO,63966,59707
2026-04-18 21:30,0.937972,WOLFGANG MARIO GROZO COSTA,63868,59950
2026-04-18 21:30,0.937972,RAFAEL JORGE BELAUNDE LLOSA,40997,38348
2026-04-18 21:30,0.937972,JOSE DANIEL WILLIAMS ZAPATA,32791,30680
2026-04-18 21:30,0.937972,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,31625,29471
2026-04-18 21:30,0.937972,FIORELLA GIANNINA MOLINELLI ARISTONDO,27335,25502
2026-04-18 21:30,0.937972,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,23463,21824
2026-04-18 21:30,0.937972,ARMANDO JOAQUIN MASSE FERNANDEZ,21787,20360
2026-04-18 21:30,0.937972,ANTONIO ORTIZ VILLANO,17685,16392
2026-04-18 21:30,0.937972,WALTER GILMER CHIRINOS PURIZAGA,14684,13619
2026-04-18 21:30,0.937972,NAPOLEON BECERRA GARCIA,11646,10726
2026-04-18 21:30,0.937972,CARLOS ERNESTO JAICO CARRANZA,9990,9129
2026-04-18 22:30,0.937972,KEIKO SOFIA FUJIMORI HIGUCHI,2878673,2687621
2026-04-18 22:30,0.937972,VOTOS EN BLANCO,2370299,2199474
2026-04-18 22:30,0.937972,ROBERTO HELBERT SANCHEZ PALOMINO,2015097,1891906
2026-04-18 22:30,0.937972,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,1997288,1878493
2026-04-18 22:30,0.937972,JORGE NIETO MONTESINOS,1842346,1743316
2026-04-18 22:30,0.937972,RICARDO PABLO BELMONT CASSINELLI,1701041,1602041
2026-04-18 22:30,0.937972,CARLOS GONSALO ALVAREZ LOAYZA,1329177,1242445
2026-04-18 22:30,0.937972,PABLO ALFONSO LOPEZ CHAU NAVA,1223194,1157942
2026-04-18 22:30,0.937972,VOTOS NULOS,1011401,945172
2026-04-18 22:30,0.937972,MARIA SOLEDAD PEREZ TELLO,572695,540567
2026-04-18 22:30,0.937972,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,562114,531884
2026-04-18 22:30,0.937972,LUIS FERNANDO OLIVERA VEGA,307870,291397
2026-04-18 22:30,0.937972,JOSE LEON LUNA GALVEZ,266643,249195
2026-04-18 22:30,0.937972,YONHY LESCANO ANCIETA,214681,204789
2026-04-18 22:30,0.937972,CESAR ACUÑA PERALTA,192432,178052
2026-04-18 22:30,0.937972,PITTER ENRIQUE VALDERRAMA PEÑA,161342,150924
2026-04-18 22:30,0.937972,GEORGE PATRICK FORSYTH SOMMER,153345,141332
2026-04-18 22:30,0.937972,MARIO ENRIQUE VIZCARRA CORNEJO,144381,134863
2026-04-18 22:30,0.937972,HERBERT CALLER GUTIERREZ,144343,135568
2026-04-18 22:30,0.937972,RONALD DARWIN ATENCIO SOTOMAYOR,140127,132517
2026-04-18 22:30,0.937972,ROSARIO DEL PILAR FERNANDEZ BAZAN,128327,118109
2026-04-18 22:30,0.937972,CHARLIE CARRASCO SALAZAR,119200,111952
2026-04-18 22:30,0.937972,VLADIMIR ROY CERRON ROJAS,100147,93902
2026-04-18 22:30,0.937972,MESIAS ANTONIO GUEVARA AMASIFUEN,82058,77227
2026-04-18 22:30,0.937972,ROBERTO ENRIQUE CHIABRA LEON,68004,63776
2026-04-18 22:30,0.937972,PAUL DAVIS JAIMES BLANCO,66185,62094
2026-04-18 22:30,0.937972,ALEX GONZALES CASTILLO,63966,59707
2026-04-18 22:30,0.937972,WOLFGANG MARIO GROZO COSTA,63868,59950
2026-04-18 22:30,0.937972,RAFAEL JORGE BELAUNDE LLOSA,40997,38348
2026-04-18 22:30,0.937972,JOSE DANIEL WILLIAMS ZAPATA,32792,30680
2026-04-18 22:30,0.937972,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,31624,29471
2026-04-18 22:30,0.937972,FIORELLA GIANNINA MOLINELLI ARISTONDO,27335,25502
2026-04-18 22:30,0.937972,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,23461,21824
2026-04-18 22:30,0.937972,ARMANDO JOAQUIN MASSE FERNANDEZ,21786,20360
2026-04-18 22:30,0.937972,ANTONIO ORTIZ VILLANO,17684,16392
2026-04-18 22:30,0.937972,WALTER GILMER CHIRINOS PURIZAGA,14685,13619
2026-04-18 22:30,0.937972,NAPOLEON BECERRA GARCIA,11647,10726
2026-04-18 22:30,0.937972,CARLOS ERNESTO JAICO CARRANZA,9990,9129
2026-04-18 23:30,0.937972,KEIKO SOFIA FUJIMORI HIGUCHI,2878669,2687621
2026-04-18 23:30,0.937972,VOTOS EN BLANCO,2370294,2199474
2026-04-18 23:30,0.937972,ROBERTO HELBERT SANCHEZ PALOMINO,2015105,1891906
2026-04-18 23:30,0.937972,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,1997295,1878493
2026-04-18 23:30,0.937972,JORGE NIETO MONTESINOS,1842343,1743316
2026-04-18 23:30,0.937972,RICARDO PABLO BELMONT CASSINELLI,1701029,1602041
2026-04-18 23:30,0.937972,CARLOS GONSALO ALVAREZ LOAYZA,1329179,1242445
2026-04-18 23:30,0.937972,PABLO ALFONSO LOPEZ CHAU NAVA,1223193,1157942
2026-04-18 23:30,0.937972,VOTOS NULOS,1011398,945172
2026-04-18 23:30,0.937972,MARIA SOLEDAD PEREZ TELLO,572697,540567
2026-04-18 23:30,0.937972,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,562115,531884
2026-04-18 23:30,0.937972,LUIS FERNANDO OLIVERA VEGA,307870,291397
2026-04-18 23:30,0.937972,JOSE LEON LUNA GALVEZ,266641,249195
2026-04-18 23:30,0.937972,YONHY LESCANO ANCIETA,214681,204789
2026-04-18 23:30,0.937972,CESAR ACUÑA PERALTA,192433,178052
2026-04-18 23:30,0.937972,PITTER ENRIQUE VALDERRAMA PEÑA,161345,150924
2026-04-18 23:30,0.937972,GEORGE PATRICK FORSYTH SOMMER,153347,141332
2026-04-18 23:30,0.937972,MARIO ENRIQUE VIZCARRA CORNEJO,144381,134863
2026-04-18 23:30,0.937972,HERBERT CALLER GUTIERREZ,144343,135568
2026-04-18 23:30,0.937972,RONALD DARWIN ATENCIO SOTOMAYOR,140127,132517
2026-04-18 23:30,0.937972,ROSARIO DEL PILAR FERNANDEZ BAZAN,128326,118109
2026-04-18 23:30,0.937972,CHARLIE CARRASCO SALAZAR,119201,111952
2026-04-18 23:30,0.937972,VLADIMIR ROY CERRON ROJAS,100146,93902
2026-04-18 23:30,0.937972,MESIAS ANTONIO GUEVARA AMASIFUEN,82059,77227
2026-04-18 23:30,0.937972,ROBERTO ENRIQUE CHIABRA LEON,68003,63776
2026-04-18 23:30,0.937972,PAUL DAVIS JAIMES BLANCO,66187,62094
2026-04-18 23:30,0.937972,ALEX GONZALES CASTILLO,63966,59707
2026-04-18 23:30,0.937972,WOLFGANG MARIO GROZO COSTA,63868,59950
2026-04-18 23:30,0.937972,RAFAEL JORGE BELAUNDE LLOSA,40996,38348
2026-04-18 23:30,0.937972,JOSE DANIEL WILLIAMS ZAPATA,32791,30680
2026-04-18 23:30,0.937972,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,31623,29471
2026-04-18 23:30,0.937972,FIORELLA GIANNINA MOLINELLI ARISTONDO,27336,25502
2026-04-18 23:30,0.937972,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,23462,21824
2026-04-18 23:30,0.937972,ARMANDO JOAQUIN MASSE FERNANDEZ,21787,20360
2026-04-18 23:30,0.937972,ANTONIO ORTIZ VILLANO,17685,16392
2026-04-18 23:30,0.937972,WALTER GILMER CHIRINOS PURIZAGA,14685,13619
2026-04-18 23:30,0.937972,NAPOLEON BECERRA GARCIA,11647,10726
2026-04-18 23:30,0.937972,CARLOS ERNESTO JAICO CARRANZA,9990,9129
2026-04-19 10:30,0.937984,KEIKO SOFIA FUJIMORI HIGUCHI,2878679,2687661
2026-04-19 10:30,0.937984,VOTOS EN BLANCO,2370296,2199497
2026-04-19 10:30,0.937984,ROBERTO HELBERT SANCHEZ PALOMINO,2015089,1891908
2026-04-19 10:30,0.937984,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,1997293,1878522
2026-04-19 10:30,0.937984,JORGE NIETO MONTESINOS,1842354,1743360
2026-04-19 10:30,0.937984,RICARDO PABLO BELMONT CASSINELLI,1701031,1602051
2026-04-19 10:30,0.937984,CARLOS GONSALO ALVAREZ LOAYZA,1329179,1242464
2026-04-19 10:30,0.937984,PABLO ALFONSO LOPEZ CHAU NAVA,1223190,1157955
2026-04-19 10:30,0.937984,VOTOS NULOS,1011397,945179
2026-04-19 10:30,0.937984,MARIA SOLEDAD PEREZ TELLO,572702,540582
2026-04-19 10:30,0.937984,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,562116,531893
2026-04-19 10:30,0.937984,LUIS FERNANDO OLIVERA VEGA,307870,291399
2026-04-19 10:30,0.937984,JOSE LEON LUNA GALVEZ,266640,249197
2026-04-19 10:30,0.937984,YONHY LESCANO ANCIETA,214681,204790
2026-04-19 10:30,0.937984,CESAR ACUÑA PERALTA,192433,178053
2026-04-19 10:30,0.937984,PITTER ENRIQUE VALDERRAMA PEÑA,161347,150930
2026-04-19 10:30,0.937984,GEORGE PATRICK FORSYTH SOMMER,153348,141334
2026-04-19 10:30,0.937984,MARIO ENRIQUE VIZCARRA CORNEJO,144381,134864
2026-04-19 10:30,0.937984,HERBERT CALLER GUTIERREZ,144342,135569
2026-04-19 10:30,0.937984,RONALD DARWIN ATENCIO SOTOMAYOR,140127,132518
2026-04-19 10:30,0.937984,ROSARIO DEL PILAR FERNANDEZ BAZAN,128325,118110
2026-04-19 10:30,0.937984,CHARLIE CARRASCO SALAZAR,119201,111953
2026-04-19 10:30,0.937984,VLADIMIR ROY CERRON ROJAS,100146,93902
2026-04-19 10:30,0.937984,MESIAS ANTONIO GUEVARA AMASIFUEN,82058,77228
2026-04-19 10:30,0.937984,ROBERTO ENRIQUE CHIABRA LEON,68001,63778
2026-04-19 10:30,0.937984,PAUL DAVIS JAIMES BLANCO,66184,62094
2026-04-19 10:30,0.937984,ALEX GONZALES CASTILLO,63967,59709
2026-04-19 10:30,0.937984,WOLFGANG MARIO GROZO COSTA,63865,59950
2026-04-19 10:30,0.937984,RAFAEL JORGE BELAUNDE LLOSA,40999,38350
2026-04-19 10:30,0.937984,JOSE DANIEL WILLIAMS ZAPATA,32790,30680
2026-04-19 10:30,0.937984,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,31623,29471
2026-04-19 10:30,0.937984,FIORELLA GIANNINA MOLINELLI ARISTONDO,27336,25502
2026-04-19 10:30,0.937984,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,23461,21824
2026-04-19 10:30,0.937984,ARMANDO JOAQUIN MASSE FERNANDEZ,21786,20360
2026-04-19 10:30,0.937984,ANTONIO ORTIZ VILLANO,17686,16393
2026-04-19 10:30,0.937984,WALTER GILMER CHIRINOS PURIZAGA,14685,13619
2026-04-19 10:30,0.937984,NAPOLEON BECERRA GARCIA,11648,10727
2026-04-19 10:30,0.937984,CARLOS ERNESTO JAICO CARRANZA,9989,9129
2026-04-19 11:30,0.938008,KEIKO SOFIA FUJIMORI HIGUCHI,2878683,2687750
2026-04-19 11:30,0.938008,VOTOS EN BLANCO,2370270,2199530
2026-04-19 11:30,0.938008,ROBERTO HELBERT SANCHEZ PALOMINO,2015109,1891935
2026-04-19 11:30,0.938008,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,1997300,1878582
2026-04-19 11:30,0.938008,JORGE NIETO MONTESINOS,1842356,1743419
2026-04-19 11:30,0.938008,RICARDO PABLO BELMONT CASSINELLI,1701042,1602108
2026-04-19 11:30,0.938008,CARLOS GONSALO ALVAREZ LOAYZA,1329170,1242506
2026-04-19 11:30,0.938008,PABLO ALFONSO LOPEZ CHAU NAVA,1223194,1157984
2026-04-19 11:30,0.938008,VOTOS NULOS,1011393,945188
2026-04-19 11:30,0.938008,MARIA SOLEDAD PEREZ TELLO,572698,540595
2026-04-19 11:30,0.938008,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,562113,531905
2026-04-19 11:30,0.938008,LUIS FERNANDO OLIVERA VEGA,307870,291409
2026-04-19 11:30,0.938008,JOSE LEON LUNA GALVEZ,266639,249202
2026-04-19 11:30,0.938008,YONHY LESCANO ANCIETA,214680,204792
2026-04-19 11:30,0.938008,CESAR ACUÑA PERALTA,192429,178054
2026-04-19 11:30,0.938008,PITTER ENRIQUE VALDERRAMA PEÑA,161348,150932
2026-04-19 11:30,0.938008,GEORGE PATRICK FORSYTH SOMMER,153350,141339
2026-04-19 11:30,0.938008,MARIO ENRIQUE VIZCARRA CORNEJO,144384,134868
2026-04-19 11:30,0.938008,HERBERT CALLER GUTIERREZ,144340,135571
2026-04-19 11:30,0.938008,RONALD DARWIN ATENCIO SOTOMAYOR,140125,132518
2026-04-19 11:30,0.938008,ROSARIO DEL PILAR FERNANDEZ BAZAN,128326,118110
2026-04-19 11:30,0.938008,CHARLIE CARRASCO SALAZAR,119201,111956
2026-04-19 11:30,0.938008,VLADIMIR ROY CERRON ROJAS,100146,93904
2026-04-19 11:30,0.938008,MESIAS ANTONIO GUEVARA AMASIFUEN,82059,77230
2026-04-19 11:30,0.938008,ROBERTO ENRIQUE CHIABRA LEON,68004,63780
2026-04-19 11:30,0.938008,PAUL DAVIS JAIMES BLANCO,66188,62099
2026-04-19 11:30,0.938008,ALEX GONZALES CASTILLO,63970,59712
2026-04-19 11:30,0.938008,WOLFGANG MARIO GROZO COSTA,63867,59952
2026-04-19 11:30,0.938008,RAFAEL JORGE BELAUNDE LLOSA,41000,38352
2026-04-19 11:30,0.938008,JOSE DANIEL WILLIAMS ZAPATA,32789,30680
2026-04-19 11:30,0.938008,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,31624,29472
2026-04-19 11:30,0.938008,FIORELLA GIANNINA MOLINELLI ARISTONDO,27334,25502
2026-04-19 11:30,0.938008,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,23462,21824
2026-04-19 11:30,0.938008,ARMANDO JOAQUIN MASSE FERNANDEZ,21788,20361
2026-04-19 11:30,0.938008,ANTONIO ORTIZ VILLANO,17686,16393
2026-04-19 11:30,0.938008,WALTER GILMER CHIRINOS PURIZAGA,14684,13619
2026-04-19 11:30,0.938008,NAPOLEON BECERRA GARCIA,11648,10728
2026-04-19 11:30,0.938008,CARLOS ERNESTO JAICO CARRANZA,9990,9129
2026-04-19 13:30,0.938017,KEIKO SOFIA FUJIMORI HIGUCHI,2878674,2687761
2026-04-19 13:30,0.938017,VOTOS EN BLANCO,2370292,2199566
2026-04-19 13:30,0.938017,ROBERTO HELBERT SANCHEZ PALOMINO,2015094,1891998
2026-04-19 13:30,0.938017,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,1997297,1878585
2026-04-19 13:30,0.938017,JORGE NIETO MONTESINOS,1842355,1743419
2026-04-19 13:30,0.938017,RICARDO PABLO BELMONT CASSINELLI,1701036,1602126
2026-04-19 13:30,0.938017,CARLOS GONSALO ALVAREZ LOAYZA,1329180,1242508
2026-04-19 13:30,0.938017,PABLO ALFONSO LOPEZ CHAU NAVA,1223206,1157996
2026-04-19 13:30,0.938017,VOTOS NULOS,1011394,945205
2026-04-19 13:30,0.938017,MARIA SOLEDAD PEREZ TELLO,572702,540595
